,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut,Triangle Participation
graph_0100_mu_0_2_node_35,28,0.3809523809523809,0.0012665386996851,0.3786959818043973,2.640640640640641,0.0215576167048582,21.0,7.0,3.0,0.25,0.21875,0.0072314049586776,0.1428571428571428,0.1431214633646382,0.65625
graph_0100_mu_0_2_node_852,25,0.3675889328063241,0.0010809939145169,0.3768389287061486,2.6536536536536537,0.0508014423485371,19.013,5.987,3.177499999999999,0.2394800000000001,0.1272848432415095,0.0062885520982358,0.1360353535353534,0.1362613977611035,0.3824954152676724
graph_0100_mu_0_2_node_716,36,0.3547237076648841,0.0017963881026959,0.3899297423887587,2.5645645645645647,0.0725609617411903,28.017,7.983,3.5122142857142853,0.22175,0.1697433118621635,0.0083848678813221,0.124708916083916,0.1250105032440686,0.5736862317970604
graph_0100_mu_0_2_node_472,22,0.4473684210526316,0.0005646839746286,0.3658000732332478,2.7337337337337337,0.0176678483337302,18.0,4.0,4.5,0.1818181818181818,0.125,0.0041322314049586,0.1,0.1001510231820584,0.53125
graph_0100_mu_0_2_node_790,19,0.2456140350877192,0.000951007737174,0.3720670391061452,2.687687687687688,0.0158951252907119,11.0,8.0,1.375,0.4210526315789473,0.5,0.008130081300813,0.2666666666666666,0.2669685078981789,0.6875
graph_0100_mu_0_2_node_998,16,0.3583333333333333,0.0006963978946426,0.367820324005891,2.7187187187187187,0.0132311990965563,10.0,6.0,1.666666666666667,0.375,0.4000000000000001,0.0060913705583756,0.2307692307692308,0.2309956116928649,0.6666666666666665
graph_0100_mu_0_2_node_484,26,0.36,0.0014765506188595,0.3786959818043973,2.640640640640641,0.0184270617071534,18.0,8.0,2.25,0.3076923076923076,0.3809523809523811,0.0081716036772216,0.1818181818181818,0.1821201825731836,0.8571428571428571
graph_0100_mu_0_2_node_625,33,0.2817204301075269,0.0020738127202127,0.3891702376314764,2.5695695695695697,0.0261088289652193,22.0,11.0,2.0,0.3333333333333332,0.34375,0.0113636363636363,0.2,0.2004153294317538,0.65625
graph_0100_mu_0_2_node_951,26,0.3046153846153846,0.0013006543171486,0.3906922174423152,2.55955955955956,0.0531108982670558,17.023,8.977,1.8971944444444448,0.3452692307692307,0.190914589748198,0.009428770760909,0.2086701902748413,0.209009035284393,0.3612848569700825
graph_0100_mu_0_2_node_520,16,0.4725274725274725,0.0003376999331222,0.3556425774296903,2.811811811811812,0.0079980971630532,13.0,3.0,4.333333333333334,0.1875,0.176763399368893,0.003058682734051,0.1034482758620689,0.1035615047731842,0.707053597475572
graph_0100_mu_0_2_node_667,23,0.1185770750988142,0.0020748340710456,0.3833461243284727,2.6086086086086087,0.0163303845979302,9.009,13.991,0.6439945054945055,0.608304347826087,0.8246422182832652,0.0142645017271665,0.4371079545454545,0.437635638532774,0.5305262996852651
